[2024-11-20 16:37:56,977: INFO: main: welcome]
[2024-11-21 01:35:30,128: INFO: data_cleaning: (400, 25)]
[2024-11-21 01:35:30,128: INFO: main: >>>>>> stage Data Cleaning stage completed <<<<<< 

x==========x]
[2024-11-21 01:35:30,128: INFO: main: >>>>>> stage Data Transformation stage started <<<<<<]
[2024-11-21 01:35:30,136: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:35:30,136: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:35:30,140: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:35:30,140: INFO: common: created directory at: artifacts]
[2024-11-21 01:35:30,141: INFO: common: created directory at: artifacts/data_transformation]
[2024-11-21 01:35:30,199: INFO: data_transformation: Data transformation complete]
[2024-11-21 01:35:30,199: INFO: data_transformation: Data shape: (400, 25)]
[2024-11-21 01:35:30,200: INFO: main: >>>>>> stage Data Transformation stage completed <<<<<<

x==========x]
[2024-11-21 01:35:30,200: INFO: main: >>>>>> stage Data Spliting stage started <<<<<<]
[2024-11-21 01:35:30,202: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:35:30,202: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:35:30,202: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:35:30,202: INFO: common: created directory at: artifacts]
[2024-11-21 01:35:30,202: INFO: common: created directory at: artifacts/data_training]
[2024-11-21 01:35:30,227: INFO: data_training: Splited data into training and test sets]
[2024-11-21 01:35:30,228: INFO: data_training: (300, 25)]
[2024-11-21 01:35:30,228: INFO: data_training: (100, 25)]
[2024-11-21 01:35:30,228: INFO: main: >>>>>> stage Data Spliting stage completed <<<<<<

x==========x]
[2024-11-21 01:35:30,228: INFO: main: >>>>>> stage Model Trainer stage started <<<<<<]
[2024-11-21 01:35:30,228: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:35:30,228: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:35:30,235: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:35:30,235: INFO: common: created directory at: artifacts]
[2024-11-21 01:35:30,236: INFO: common: created directory at: artifacts/model_trainer]
[2024-11-21 01:35:30,253: INFO: main: >>>>>> stage Model Trainer stage completed <<<<<<

x==========x]
[2024-11-21 01:35:30,261: INFO: main: >>>>>> stage Model evaluation stage started <<<<<<]
[2024-11-21 01:35:30,261: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:35:30,261: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:35:30,261: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:35:30,261: INFO: common: created directory at: artifacts]
[2024-11-21 01:35:30,261: INFO: common: created directory at: artifacts/model_evaluation]
[2024-11-21 01:35:30,577: ERROR: main: name 'save_json' is not defined]
Traceback (most recent call last):
  File "C:\Users\Lenovo\Desktop\mlProject\main.py", line 81, in <module>
    data_ingestion.main()
  File "C:\Users\Lenovo\Desktop\mlProject\src\mlProject\pipeline\stage_07_model_evaluation.py", line 16, in main
    model_evaluation_config.log_into_mlflow()
  File "C:\Users\Lenovo\Desktop\mlProject\src\mlProject\components\model_evaluation.py", line 42, in log_into_mlflow
    save_json(path=Path(self.config.metric_file_name), data=scores)
    ^^^^^^^^^
NameError: name 'save_json' is not defined
[2024-11-21 01:37:38,315: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-11-21 01:37:38,315: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:37:38,315: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:37:38,331: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:37:38,331: INFO: common: created directory at: artifacts]
[2024-11-21 01:37:38,331: INFO: common: created directory at: artifacts/data_ingestion]
[2024-11-21 01:37:38,333: INFO: data_ingestion: File already exists of size: ~ 47 KB]
[2024-11-21 01:37:38,333: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-11-21 01:37:38,333: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-11-21 01:37:38,335: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:37:38,336: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:37:38,339: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:37:38,339: INFO: common: created directory at: artifacts]
[2024-11-21 01:37:38,339: INFO: common: created directory at: artifacts/data_validation]
[2024-11-21 01:37:38,347: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-11-21 01:37:38,347: INFO: main: >>>>>> stage Data Cleaning stage started  <<<<<<]
[2024-11-21 01:37:38,357: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:37:38,357: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:37:38,357: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:37:38,357: INFO: common: created directory at: artifacts]
[2024-11-21 01:37:38,357: INFO: common: created directory at: artifacts/data_cleaning]
[2024-11-21 01:37:38,380: INFO: data_cleaning: Cleaning the data]
[2024-11-21 01:37:38,380: INFO: data_cleaning: (400, 25)]
[2024-11-21 01:37:38,388: INFO: main: >>>>>> stage Data Cleaning stage completed <<<<<< 

x==========x]
[2024-11-21 01:37:38,388: INFO: main: >>>>>> stage Data Transformation stage started <<<<<<]
[2024-11-21 01:37:38,388: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:37:38,388: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:37:38,393: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:37:38,394: INFO: common: created directory at: artifacts]
[2024-11-21 01:37:38,394: INFO: common: created directory at: artifacts/data_transformation]
[2024-11-21 01:37:38,447: INFO: data_transformation: Data transformation complete]
[2024-11-21 01:37:38,447: INFO: data_transformation: Data shape: (400, 25)]
[2024-11-21 01:37:38,448: INFO: main: >>>>>> stage Data Transformation stage completed <<<<<<

x==========x]
[2024-11-21 01:37:38,448: INFO: main: >>>>>> stage Data Spliting stage started <<<<<<]
[2024-11-21 01:37:38,451: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:37:38,452: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:37:38,454: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:37:38,455: INFO: common: created directory at: artifacts]
[2024-11-21 01:37:38,455: INFO: common: created directory at: artifacts/data_training]
[2024-11-21 01:37:38,476: INFO: data_training: Splited data into training and test sets]
[2024-11-21 01:37:38,477: INFO: data_training: (300, 25)]
[2024-11-21 01:37:38,477: INFO: data_training: (100, 25)]
[2024-11-21 01:37:38,477: INFO: main: >>>>>> stage Data Spliting stage completed <<<<<<

x==========x]
[2024-11-21 01:37:38,477: INFO: main: >>>>>> stage Model Trainer stage started <<<<<<]
[2024-11-21 01:37:38,480: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:37:38,480: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:37:38,484: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:37:38,485: INFO: common: created directory at: artifacts]
[2024-11-21 01:37:38,485: INFO: common: created directory at: artifacts/model_trainer]
[2024-11-21 01:37:38,505: INFO: main: >>>>>> stage Model Trainer stage completed <<<<<<

x==========x]
[2024-11-21 01:37:38,505: INFO: main: >>>>>> stage Model evaluation stage started <<<<<<]
[2024-11-21 01:37:38,512: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:37:38,514: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:37:38,517: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:37:38,517: INFO: common: created directory at: artifacts]
[2024-11-21 01:37:38,518: ERROR: main: "'ConfigBox' object has no attribute 'gradientboostingclassifier'"]
Traceback (most recent call last):
  File "C:\Users\Lenovo\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 503, in __getitem__
    return super().__getitem__(item)
           ^^^^^^^^^^^^^^^^^^^^^^^^^
KeyError: 'GradientBoostingClassifier'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Lenovo\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 536, in __getattr__
    value = self.__getitem__(item, _ignore_default=True)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lenovo\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 524, in __getitem__
    raise BoxKeyError(str(err)) from _exception_cause(err)
box.exceptions.BoxKeyError: "'GradientBoostingClassifier'"

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\Lenovo\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 538, in __getattr__
    value = object.__getattribute__(self, item)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'ConfigBox' object has no attribute 'GradientBoostingClassifier'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Lenovo\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\config_box.py", line 28, in __getattr__
    return super().__getattr__(item)
           ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lenovo\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 552, in __getattr__
    raise BoxKeyError(str(err)) from _exception_cause(err)
box.exceptions.BoxKeyError: "'ConfigBox' object has no attribute 'GradientBoostingClassifier'"

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\Lenovo\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 503, in __getitem__
    return super().__getitem__(item)
           ^^^^^^^^^^^^^^^^^^^^^^^^^
KeyError: 'gradientboostingclassifier'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Lenovo\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 536, in __getattr__
    value = self.__getitem__(item, _ignore_default=True)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lenovo\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 524, in __getitem__
    raise BoxKeyError(str(err)) from _exception_cause(err)
box.exceptions.BoxKeyError: "'gradientboostingclassifier'"

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\Lenovo\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 538, in __getattr__
    value = object.__getattribute__(self, item)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'ConfigBox' object has no attribute 'gradientboostingclassifier'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Lenovo\Desktop\mlProject\main.py", line 81, in <module>
    data_ingestion.main()
  File "C:\Users\Lenovo\Desktop\mlProject\src\mlProject\pipeline\stage_07_model_evaluation.py", line 15, in main
    model_evaluation_config = config.get_model_evaluation_config()
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lenovo\Desktop\stb_pfe_mlflow\src\stb_pfe_mlflow\config\configuration.py", line 118, in get_model_evaluation_config
    params = self.params.GradientBoostingClassifier
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lenovo\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\config_box.py", line 30, in __getattr__
    return super().__getattr__(item.lower())
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Lenovo\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 552, in __getattr__
    raise BoxKeyError(str(err)) from _exception_cause(err)
box.exceptions.BoxKeyError: "'ConfigBox' object has no attribute 'gradientboostingclassifier'"
[2024-11-21 01:38:25,984: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-11-21 01:38:25,984: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:38:25,984: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:38:25,993: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:38:25,994: INFO: common: created directory at: artifacts]
[2024-11-21 01:38:25,994: INFO: common: created directory at: artifacts/data_ingestion]
[2024-11-21 01:38:25,996: INFO: data_ingestion: File already exists of size: ~ 47 KB]
[2024-11-21 01:38:25,996: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-11-21 01:38:25,997: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-11-21 01:38:25,998: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:38:25,998: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:38:26,006: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:38:26,007: INFO: common: created directory at: artifacts]
[2024-11-21 01:38:26,008: INFO: common: created directory at: artifacts/data_validation]
[2024-11-21 01:38:26,024: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-11-21 01:38:26,025: INFO: main: >>>>>> stage Data Cleaning stage started  <<<<<<]
[2024-11-21 01:38:26,029: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:38:26,029: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:38:26,034: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:38:26,035: INFO: common: created directory at: artifacts]
[2024-11-21 01:38:26,036: INFO: common: created directory at: artifacts/data_cleaning]
[2024-11-21 01:38:26,072: INFO: data_cleaning: Cleaning the data]
[2024-11-21 01:38:26,072: INFO: data_cleaning: (400, 25)]
[2024-11-21 01:38:26,072: INFO: main: >>>>>> stage Data Cleaning stage completed <<<<<< 

x==========x]
[2024-11-21 01:38:26,072: INFO: main: >>>>>> stage Data Transformation stage started <<<<<<]
[2024-11-21 01:38:26,082: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:38:26,084: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:38:26,088: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:38:26,089: INFO: common: created directory at: artifacts]
[2024-11-21 01:38:26,091: INFO: common: created directory at: artifacts/data_transformation]
[2024-11-21 01:38:26,163: INFO: data_transformation: Data transformation complete]
[2024-11-21 01:38:26,163: INFO: data_transformation: Data shape: (400, 25)]
[2024-11-21 01:38:26,163: INFO: main: >>>>>> stage Data Transformation stage completed <<<<<<

x==========x]
[2024-11-21 01:38:26,163: INFO: main: >>>>>> stage Data Spliting stage started <<<<<<]
[2024-11-21 01:38:26,163: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:38:26,163: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:38:26,180: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:38:26,181: INFO: common: created directory at: artifacts]
[2024-11-21 01:38:26,181: INFO: common: created directory at: artifacts/data_training]
[2024-11-21 01:38:26,211: INFO: data_training: Splited data into training and test sets]
[2024-11-21 01:38:26,211: INFO: data_training: (300, 25)]
[2024-11-21 01:38:26,211: INFO: data_training: (100, 25)]
[2024-11-21 01:38:26,212: INFO: main: >>>>>> stage Data Spliting stage completed <<<<<<

x==========x]
[2024-11-21 01:38:26,213: INFO: main: >>>>>> stage Model Trainer stage started <<<<<<]
[2024-11-21 01:38:26,217: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:38:26,219: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:38:26,222: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:38:26,222: INFO: common: created directory at: artifacts]
[2024-11-21 01:38:26,223: INFO: common: created directory at: artifacts/model_trainer]
[2024-11-21 01:38:26,264: INFO: main: >>>>>> stage Model Trainer stage completed <<<<<<

x==========x]
[2024-11-21 01:38:26,265: INFO: main: >>>>>> stage Model evaluation stage started <<<<<<]
[2024-11-21 01:38:26,268: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:38:26,270: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:38:26,274: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:38:26,275: INFO: common: created directory at: artifacts]
[2024-11-21 01:38:26,276: INFO: common: created directory at: artifacts/model_evaluation]
[2024-11-21 01:38:26,792: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-11-21 01:38:31,477: INFO: main: >>>>>> stage Model evaluation stage completed <<<<<<

x==========x]
[2024-11-21 01:41:14,863: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-11-21 01:41:14,863: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:41:14,863: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:41:14,863: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:41:14,863: INFO: common: created directory at: artifacts]
[2024-11-21 01:41:14,863: INFO: common: created directory at: artifacts/data_ingestion]
[2024-11-21 01:41:14,863: INFO: data_ingestion: File already exists of size: ~ 47 KB]
[2024-11-21 01:41:14,863: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-11-21 01:41:14,863: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-11-21 01:41:14,863: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:41:14,863: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:41:14,863: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:41:14,863: INFO: common: created directory at: artifacts]
[2024-11-21 01:41:14,863: INFO: common: created directory at: artifacts/data_validation]
[2024-11-21 01:41:14,879: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-11-21 01:41:14,879: INFO: main: >>>>>> stage Data Cleaning stage started  <<<<<<]
[2024-11-21 01:41:14,889: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:41:14,890: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:41:14,892: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:41:14,893: INFO: common: created directory at: artifacts]
[2024-11-21 01:41:14,893: INFO: common: created directory at: artifacts/data_cleaning]
[2024-11-21 01:41:14,915: INFO: data_cleaning: Cleaning the data]
[2024-11-21 01:41:14,916: INFO: data_cleaning: (400, 25)]
[2024-11-21 01:41:14,917: INFO: main: >>>>>> stage Data Cleaning stage completed <<<<<< 

x==========x]
[2024-11-21 01:41:14,917: INFO: main: >>>>>> stage Data Transformation stage started <<<<<<]
[2024-11-21 01:41:14,917: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:41:14,917: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:41:14,917: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:41:14,917: INFO: common: created directory at: artifacts]
[2024-11-21 01:41:14,917: INFO: common: created directory at: artifacts/data_transformation]
[2024-11-21 01:41:14,967: INFO: data_transformation: Data transformation complete]
[2024-11-21 01:41:14,967: INFO: data_transformation: Data shape: (400, 25)]
[2024-11-21 01:41:14,967: INFO: main: >>>>>> stage Data Transformation stage completed <<<<<<

x==========x]
[2024-11-21 01:41:14,967: INFO: main: >>>>>> stage Data Spliting stage started <<<<<<]
[2024-11-21 01:41:14,974: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:41:14,975: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:41:14,977: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:41:14,977: INFO: common: created directory at: artifacts]
[2024-11-21 01:41:14,977: INFO: common: created directory at: artifacts/data_training]
[2024-11-21 01:41:14,995: INFO: data_training: Splited data into training and test sets]
[2024-11-21 01:41:14,996: INFO: data_training: (300, 25)]
[2024-11-21 01:41:14,996: INFO: data_training: (100, 25)]
[2024-11-21 01:41:14,997: INFO: main: >>>>>> stage Data Spliting stage completed <<<<<<

x==========x]
[2024-11-21 01:41:14,998: INFO: main: >>>>>> stage Model Trainer stage started <<<<<<]
[2024-11-21 01:41:15,000: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:41:15,000: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:41:15,000: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:41:15,000: INFO: common: created directory at: artifacts]
[2024-11-21 01:41:15,005: INFO: common: created directory at: artifacts/model_trainer]
[2024-11-21 01:41:15,025: INFO: main: >>>>>> stage Model Trainer stage completed <<<<<<

x==========x]
[2024-11-21 01:41:15,025: INFO: main: >>>>>> stage Model evaluation stage started <<<<<<]
[2024-11-21 01:41:15,025: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:41:15,025: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:41:15,033: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:41:15,033: INFO: common: created directory at: artifacts]
[2024-11-21 01:41:15,033: INFO: common: created directory at: artifacts/model_evaluation]
[2024-11-21 01:41:15,671: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-11-21 01:41:24,831: INFO: main: >>>>>> stage Model evaluation stage completed <<<<<<

x==========x]
[2024-11-21 01:41:44,406: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-11-21 01:41:44,406: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:41:44,406: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:41:44,421: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:41:44,421: INFO: common: created directory at: artifacts]
[2024-11-21 01:41:44,421: INFO: common: created directory at: artifacts/data_ingestion]
[2024-11-21 01:41:44,421: INFO: data_ingestion: File already exists of size: ~ 47 KB]
[2024-11-21 01:41:44,421: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-11-21 01:41:44,421: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-11-21 01:41:44,421: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:41:44,428: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:41:44,430: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:41:44,430: INFO: common: created directory at: artifacts]
[2024-11-21 01:41:44,431: INFO: common: created directory at: artifacts/data_validation]
[2024-11-21 01:41:44,442: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-11-21 01:41:44,442: INFO: main: >>>>>> stage Data Cleaning stage started  <<<<<<]
[2024-11-21 01:41:44,442: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:41:44,449: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:41:44,451: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:41:44,451: INFO: common: created directory at: artifacts]
[2024-11-21 01:41:44,453: INFO: common: created directory at: artifacts/data_cleaning]
[2024-11-21 01:41:44,475: INFO: data_cleaning: Cleaning the data]
[2024-11-21 01:41:44,475: INFO: data_cleaning: (400, 25)]
[2024-11-21 01:41:44,475: INFO: main: >>>>>> stage Data Cleaning stage completed <<<<<< 

x==========x]
[2024-11-21 01:41:44,475: INFO: main: >>>>>> stage Data Transformation stage started <<<<<<]
[2024-11-21 01:41:44,475: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:41:44,484: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:41:44,485: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:41:44,487: INFO: common: created directory at: artifacts]
[2024-11-21 01:41:44,488: INFO: common: created directory at: artifacts/data_transformation]
[2024-11-21 01:41:44,549: INFO: data_transformation: Data transformation complete]
[2024-11-21 01:41:44,550: INFO: data_transformation: Data shape: (400, 25)]
[2024-11-21 01:41:44,550: INFO: main: >>>>>> stage Data Transformation stage completed <<<<<<

x==========x]
[2024-11-21 01:41:44,551: INFO: main: >>>>>> stage Data Spliting stage started <<<<<<]
[2024-11-21 01:41:44,555: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:41:44,557: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:41:44,559: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:41:44,560: INFO: common: created directory at: artifacts]
[2024-11-21 01:41:44,560: INFO: common: created directory at: artifacts/data_training]
[2024-11-21 01:41:44,575: INFO: data_training: Splited data into training and test sets]
[2024-11-21 01:41:44,575: INFO: data_training: (300, 25)]
[2024-11-21 01:41:44,575: INFO: data_training: (100, 25)]
[2024-11-21 01:41:44,575: INFO: main: >>>>>> stage Data Spliting stage completed <<<<<<

x==========x]
[2024-11-21 01:41:44,575: INFO: main: >>>>>> stage Model Trainer stage started <<<<<<]
[2024-11-21 01:41:44,585: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:41:44,587: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:41:44,590: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:41:44,592: INFO: common: created directory at: artifacts]
[2024-11-21 01:41:44,596: INFO: common: created directory at: artifacts/model_trainer]
[2024-11-21 01:41:44,621: INFO: main: >>>>>> stage Model Trainer stage completed <<<<<<

x==========x]
[2024-11-21 01:41:44,621: INFO: main: >>>>>> stage Model evaluation stage started <<<<<<]
[2024-11-21 01:41:44,624: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:41:44,625: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:41:44,627: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:41:44,628: INFO: common: created directory at: artifacts]
[2024-11-21 01:41:44,628: INFO: common: created directory at: artifacts/model_evaluation]
[2024-11-21 01:41:45,292: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-11-21 01:41:54,179: INFO: main: >>>>>> stage Model evaluation stage completed <<<<<<

x==========x]
[2024-11-21 01:42:31,837: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-11-21 01:42:31,837: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:42:31,837: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:42:31,850: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:42:31,850: INFO: common: created directory at: artifacts]
[2024-11-21 01:42:31,851: INFO: common: created directory at: artifacts/data_ingestion]
[2024-11-21 01:42:31,851: INFO: data_ingestion: File already exists of size: ~ 47 KB]
[2024-11-21 01:42:31,851: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-11-21 01:42:31,852: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-11-21 01:42:31,854: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-11-21 01:42:31,855: INFO: common: yaml file: params.yaml loaded successfully]
[2024-11-21 01:42:31,857: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-11-21 01:42:31,857: INFO: common: created directory at: artifacts]
[2024-11-21 01:42:31,858: INFO: common: created directory at: artifacts/data_validation]
[2024-11-21 01:42:31,868: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-11-21 01:42:31,869: INFO: main: >>>>>> stage Data Cleaning stage started  <<<<<<]
